ingredient_id,display_name,category,subcategory,product_form,active,approved_for_base,approved_for_engines,technical_composition_complete,missing_technical_fields,pod_pac_inputs_complete,provenance_status,source_confidence,source_type,process_status,dosage_known,price_known,mapper_reference_product_id,product_version_id,current_binding_id,current_product_behavior_state,current_main_policy_status,current_binding_status,current_picker_status,searchable_before,searchable_after,selectable_before,selectable_after,base_addable_before,base_addable_after,pi_calculable_before,pi_calculable_after,current_block_reason,final_block_reason,correction_action
PI-ING-001407,CHERRIES · Frozen Fruit,fruit,frozen_fruit_profile,frozen,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot,UNKNOWN,FALSE,FALSE,d733f723-7c88-832d-bc27-c3bcbad57b1d,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:MAIN_ALLOWED:BLOCKED_SCIENCE,BLOCKED_SCIENCE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-001408,SOUR CHERRIES · Fresh Fruit,fruit,fresh_fruit_profile,fresh,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot,COLD_PROCESS_OK,FALSE,FALSE,3ac13d39-aed9-ff24-69a3-4c6e6d1a0bd3,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:MAIN_PROFILE_SPECIFIC:COVERED,COVERED,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-001409,WATER · Liquid,liquid,water,liquid,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot,COLD_PROCESS_OK,FALSE,FALSE,104263a4-f471-904b-1cc6-cec3a4410f3e,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STRUCTURAL_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-001410,WHOLEMEAL DRY RYE SOURDOUGH · Cereal,cereal,rye_sourdough,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot,UNKNOWN,FALSE,FALSE,68fb79d8-5731-191e-cd67-d82893d34a19,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STANDARD_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-001411,SESAME SEEDS · Nut,nut,sesame_seeds,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot,UNKNOWN,FALSE,FALSE,96e4602d-f856-3cea-a677-2a106e910b9f,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:UNKNOWN_REQUIRES_EVIDENCE:BLOCKED_DATA,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-001412,SUNFLOWER SEEDS DRIED · Nut,nut,sunflower_seeds,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot,UNKNOWN,FALSE,FALSE,b1db1583-134f-ebc3-92de-31ecb3af37b2,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:UNKNOWN_REQUIRES_EVIDENCE:BLOCKED_DATA,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-001413,GELATO 100 · Elements Gelato Base Mix,base_mix,milk_base_powder,powder,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot,UNKNOWN,FALSE,FALSE,727e5759-401c-7876-bf65-ac56180aa425,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STANDARD_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-001414,SALMON ATLANTIC · Protein · Chilled,protein,fish,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot,UNKNOWN,FALSE,FALSE,d6fd151d-ff89-aa2e-a784-fc316ef7b511,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:PROTEIN_CONTRIBUTOR_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-001415,SORBETTO · Elements Gelato Base Mix,base_mix,sorbet_base_powder,powder,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot,UNKNOWN,TRUE,FALSE,d9acff8e-122f-fbb0-5f46-347f5c3bd11e,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STANDARD_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-001416,POTATO STARCH · Starch,starch,potato_starch,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot,HEAT_REQUIRED_FOR_FUNCTION,FALSE,FALSE,47aac53a-ae57-6f3b-5b20-512ad8604ab8,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STRUCTURAL_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-001418,CELERY · Vegetable · Fresh,vegetable,stalk_vegetable,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot,UNKNOWN,FALSE,FALSE,88a0e425-55d4-e86a-1d2d-71de2fce886b,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STANDARD_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-001419,MOZZARELLA 45% · Dairy · Chilled,dairy,mozzarella_cheese,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,85,Pinguino mapper screenshot,UNKNOWN,FALSE,FALSE,81d68e4d-551e-0344-67b3-4c0b8cfca783,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STANDARD_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-001420,SICILIAN CANNOLI DARK · Tedesco Bakery Inclusion,bakery_inclusion,wafer_shell,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot,COLD_PROCESS_OK,FALSE,FALSE,4df1d9e3-0151-c17d-80ee-6e783cf0199c,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:TOPPING_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-001421,PLUMS · Fresh Fruit,fruit,fresh_fruit_profile,fresh,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot,COLD_PROCESS_OK,FALSE,FALSE,5987d0b6-1408-9b37-5c04-76ca7aa37df1,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:MAIN_PROFILE_SPECIFIC:COVERED,COVERED,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-001422,SOYA · Sauce,sauce,soy_sauce,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot,UNKNOWN,FALSE,FALSE,72a3ee14-7e48-7bb6-d58d-f1ae7082bd69,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STANDARD_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-001423,SPIRULINA BLUE SPI · KoRo Colorant,colorant,spirulina_blue_powder,powder,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot,UNKNOWN,FALSE,FALSE,38bd3ea1-5829-b12e-b9dd-6b29297d1191,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STRUCTURAL_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-001424,STEVIA · Sweetener,sweetener,high_intensity_sweetener,UNRESOLVED,TRUE,FALSE,FALSE,TRUE,NONE,TRUE,Blocked,95,Pinguino mapper screenshot,COLD_PROCESS_OK,FALSE,FALSE,2455f663-aeb1-a447-9afa-b9913fbc47f4,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STRUCTURAL_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,blocked,PRODUCT DATA INCOMPLETE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,BASE:approved_for_base=false;BASE_AND_PI:approved_for_engines=false,BASE:approved_for_base=false;PI:approved_for_engines=false;ECO_COST:price_missing,Base blocked until an owner-approved technical Base decision changes;PI blocked until Engine approval is backed by complete technical facts;Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-001427,SUCRALOSE · Sweetener,sweetener,high_intensity_sweetener,UNRESOLVED,TRUE,FALSE,FALSE,TRUE,NONE,TRUE,Blocked,95,Pinguino mapper screenshot,COLD_PROCESS_OK,FALSE,FALSE,bc2e3a9c-21c1-c480-98f5-424e3d559877,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STRUCTURAL_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,blocked,PRODUCT DATA INCOMPLETE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,BASE:approved_for_base=false;BASE_AND_PI:approved_for_engines=false,BASE:approved_for_base=false;PI:approved_for_engines=false;ECO_COST:price_missing,Base blocked until an owner-approved technical Base decision changes;PI blocked until Engine approval is backed by complete technical facts;Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-001428,DRIED PLUM · Fresh Fruit,fruit,dried_fruit_profile,dried,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot,COLD_PROCESS_OK,FALSE,FALSE,45630cf3-a1bd-8ae9-8d89-3bf4441daea5,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:MAIN_ALLOWED:BLOCKED_SCIENCE,BLOCKED_SCIENCE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-001429,DRIED LAVENDER FLOWERS · Botanical,botanical,dried_flower,dried,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot,UNKNOWN,FALSE,FALSE,af93d84b-f735-f50c-25cc-d884ff5bd115,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:MAIN_ALLOWED:BLOCKED_SCIENCE,BLOCKED_SCIENCE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-001430,ROSE PETALS · Botanical · Fresh,botanical,fresh_flower,fresh,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot,UNKNOWN,FALSE,FALSE,c04b8cef-3dd0-a19a-70a9-f0f0d2c0b597,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:MAIN_ALLOWED:BLOCKED_SCIENCE,BLOCKED_SCIENCE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-001431,ASPARAGUS GREEN · Vegetable · Fresh,vegetable,green_vegetable,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot,UNKNOWN,FALSE,FALSE,a606f0ab-2e1a-9a2e-03a8-cfbfaa6eb411,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STANDARD_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-001432,ASPARAGUS TYPES · Vegetable · Fresh,vegetable,vegetable_general,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot,UNKNOWN,FALSE,FALSE,f98020a1-34d4-90de-6558-24d2461bea6d,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STANDARD_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-001433,SPINACH · Vegetable · Fresh,vegetable,leafy_green,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot,UNKNOWN,FALSE,FALSE,2ded69e4-843d-baba-00fc-32d8493c7668,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STANDARD_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-001434,BARLEY MALT · Cereal,cereal,malt,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot,UNKNOWN,FALSE,FALSE,91d26c5d-0147-e3a1-ab3d-fe2454257013,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STANDARD_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-001435,STRAWBERRY PUR KERRY · Ravifruit Puree · Frozen · 20374231,fruit,sweetened_fruit_puree,puree,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot,UNKNOWN,FALSE,FALSE,663b1d70-bfca-0840-abe1-981baa445c2e,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:MAIN_PROFILE_SPECIFIC:COVERED,COVERED,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-001436,WHITE PEACH PUR KERRY · Ravifruit Puree · Frozen · 20374265,fruit,sweetened_fruit_puree,puree,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot,UNKNOWN,FALSE,FALSE,c5fb5a91-e51c-f51e-0eeb-61aee6c36ca7,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:MAIN_PROFILE_SPECIFIC:COVERED,COVERED,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-001437,RED COCKTAIL P KERRY · Ravifruit Puree · Frozen · 20374988,fruit,sweetened_fruit_puree_blend,puree,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot,UNKNOWN,FALSE,FALSE,5eebdeb1-afd1-336e-6c75-346510e42749,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:MAIN_PROFILE_SPECIFIC:COVERED,COVERED,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-001438,WHITE CHOCOLATE W2 · Callebaut Chocolate,chocolate,white_chocolate,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot,HEAT_REQUIRED_FOR_FUNCTION,FALSE,FALSE,2bf07814-f7f9-3236-3546-1975bd0f3c20,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:UNKNOWN_REQUIRES_EVIDENCE:BLOCKED_DATA,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-001439,GREASE CREAM · Antar Fat,fat,hydrogenated_coconut_fat,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot,HEAT_REQUIRED_FOR_FUNCTION,FALSE,FALSE,11b5b6cf-9ed4-b83a-6a10-ec7fe60705cc,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STANDARD_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-001440,AYRAN · Maluta Milk · Chilled,dairy,fermented_milk_drink,liquid,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot,UNKNOWN,FALSE,FALSE,a58e14f6-1491-2dd2-eefb-5439c9a38e8d,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:MAIN_ALLOWED:BLOCKED_SCIENCE,BLOCKED_SCIENCE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-001441,FLORA SOFT CREAM · Upfield Base Mix · Chilled,base_mix,plant_soft_ice_cream_mix,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot,UNKNOWN,FALSE,FALSE,b66ff8d5-06f1-e71c-09ab-7ade8acf0f9e,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STANDARD_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-001442,CLOTTED CREAM CORNISH · Roddas Cream · Chilled,dairy,clotted_cream,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot,UNKNOWN,FALSE,FALSE,42ddf756-c6cb-9b78-379b-1e02303f8b76,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STANDARD_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-001443,YOGHURT 9% · Yogurt · Chilled,dairy,yoghurt_9_percent,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot,UNKNOWN,FALSE,FALSE,1d20edc1-7da8-36e4-bc53-10553a6962ec,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:UNKNOWN_REQUIRES_EVIDENCE:BLOCKED_DATA,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-001444,BLUE CHEESE ROQUEFORT · Dairy · Chilled,dairy,blue_cheese_roquefort,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot,UNKNOWN,FALSE,FALSE,0657aa75-77f7-80b4-7bba-6ac51d2ee714,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:UNKNOWN_REQUIRES_EVIDENCE:BLOCKED_DATA,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-001445,CHEESE BRIE 60% · Dairy · Chilled,dairy,brie_cheese,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,85,Pinguino mapper screenshot,UNKNOWN,FALSE,FALSE,4b8e9864-efa7-0642-f08c-21019126245e,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:UNKNOWN_REQUIRES_EVIDENCE:BLOCKED_DATA,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
